"Object Number","Is Highlight","Is Timeline Work","Is Public Domain","Object ID","Gallery Number","Department","AccessionYear","Object Name","Title","Culture","Period","Dynasty","Reign","Portfolio","Constituent ID","Artist Role","Artist Prefix","Artist Display Name","Artist Display Bio","Artist Suffix","Artist Alpha Sort","Artist Nationality","Artist Begin Date","Artist End Date","Artist Gender","Artist ULAN URL","Artist Wikidata URL","Object Date","Object Begin Date","Object End Date","Medium","Dimensions","Credit Line","Geography Type","City","State","County","Country","Region","Subregion","Locale","Locus","Excavation","River","Classification","Rights and Reproduction","Link Resource","Object Wikidata URL","Metadata Date","Repository","Tags","Tags AAT URL","Tags Wikidata URL","primaryImage","primaryImageSmall","hasImage","fetchedAt"
"1989.363.44","False","False","True","45675","","Asian Art","1989","Handscroll","明  姚綬  文飲圖  卷|Drinking and Composing Poetry","China","Ming dynasty (1368–1644)","","","","1197","Artist"," ","Yao Shou","Chinese, 1423–1495"," ","Yao Shou","Chinese","1423      ","1495      ","","","https://www.wikidata.org/wiki/Q18123983","1485","1485","1485","Handscroll; ink on paper","Image: 9 3/16 × 30 3/8 in. (23.3 × 77.2 cm)
Other (Colophon): 9 3/16 × 30 in. (23.3 × 76.2 cm)
Overall with mounting: 9 11/16 in. × 24 ft. 11 3/16 in. (24.6 × 759.9 cm)","
Bequest of John M. Crawford Jr., 1988","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45675","https://www.wikidata.org/wiki/Q78843498","","Metropolitan Museum of Art, New York, NY","Men|Landscapes","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300132294","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q191163","https://images.metmuseum.org/CRDImages/as/original/DP205754_CRD.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP205754_CRD.jpg","True","2025-09-07T16:21:00.534Z"
"1993.385","False","True","True","45676","","Asian Art","1993","Hanging scroll","明  林良  二鷹圖  軸|Two hawks in a thicket","China","Ming dynasty (1368–1644)","","","","1197","Artist"," ","Lin Liang","Chinese, ca. 1416–1480"," ","Lin Liang","Chinese","1416      ","1480      ","","http://vocab.getty.edu/page/ulan/500125665","https://www.wikidata.org/wiki/Q717719","mid- 15th century","1416","1480","Hanging scroll; ink and color on silk","Image: 58 5/8 x 32 3/4 in. (148.9 x 83.2 cm)
Overall with mounting: 108 1/2 x 39 in. (275.6 x 99.1 cm)
Overall with knobs: 108 1/2 x 43 7/8 in. (275.6 x 111.4 cm)","Gift of Bei Shan Tang Foundation, 1993","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45676","https://www.wikidata.org/wiki/Q78843430","","Metropolitan Museum of Art, New York, NY","Hawks","http://vocab.getty.edu/page/aat/300379800","https://www.wikidata.org/wiki/Q846664","https://images.metmuseum.org/CRDImages/as/original/DP157342.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP157342.jpg","True","2025-09-07T16:21:02.832Z"
"47.18.41","False","False","True","45677","","Asian Art","1947","Album leaf","元     佚名     倣夏永    呂洞賓過岳陽樓    冊頁|明   佚名   呂洞賓過岳陽樓圖   冊頁|The Immortal Lü Dongbin Appearing over the Yueyang Pavilion","China","Ming dynasty (1368–1644)","","","","3750","Artist"," ","Unidentified artist"," ","Chinese, 15th–16th century","Unidentified artist"," ","          ","          ","","","","15th–16th century","1400","1599","Album leaf; ink on silk","Image: 8 5/8 x 7 3/8 in. (21.9 x 18.7 cm)","From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45677","https://www.wikidata.org/wiki/Q78843363","","Metropolitan Museum of Art, New York, NY","Mountains|Pavilions","http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300002660","https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q276173","https://images.metmuseum.org/CRDImages/as/original/DP153541.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP153541.jpg","True","2025-09-07T16:21:05.048Z"
"55.124","False","False","True","45680","","Asian Art","1955","Handscroll","明　傳蔣嵩　冬景山水圖　卷|Winter landscape","China","Ming dynasty (1368–1644)","","","","1197","Artist","Attributed to","Jiang Song","Chinese, first half 16th century"," ","Jiang Song","Chinese","1500      ","1550      ","","(not assigned)","https://www.wikidata.org/wiki/Q45656968","first half 16th century","1500","1549","Handscroll; ink and color on paper","Image: 12 1/4 x 277 in. (31.1 x 703.6 cm)","Seymour Fund, 1955","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45680","https://www.wikidata.org/wiki/Q78843268","","Metropolitan Museum of Art, New York, NY","Landscapes|Trees|Winter|Snow","http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300133101|http://vocab.getty.edu/page/aat/300055381","https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q1311|https://www.wikidata.org/wiki/Q7561","https://images.metmuseum.org/CRDImages/as/original/DP204373_CRD.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP204373_CRD.jpg","True","2025-09-07T16:21:07.301Z"
"47.18.37","False","False","True","45681","","Asian Art","1947","Fan mounted as an album leaf","明   佚名   風雨艤舟圖   團扇|Misty Landscape","China","Ming dynasty (1368–1644)","","","","3750","Artist"," ","Unidentified artist"," "," ","Unidentified artist"," ","          ","          ","","","","15th–16th century","1400","1599","Fan mounted as an album leaf; ink and color on silk","Image: 8 7/8 x 8 1/16 in. (22.5 x 20.5 cm)","From the Collection of A. W. Bahr, Purchase, Fletcher Fund, 1947","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45681","https://www.wikidata.org/wiki/Q78843179","","Metropolitan Museum of Art, New York, NY","Mountains|Landscapes|Clouds|Boats","http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294|http://vocab.getty.edu/page/aat/300343840|http://vocab.getty.edu/page/aat/300178749","https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163|https://www.wikidata.org/wiki/Q8074|https://www.wikidata.org/wiki/Q35872","https://images.metmuseum.org/CRDImages/as/original/DP153554.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP153554.jpg","True","2025-09-07T16:21:09.494Z"
"1989.363.46","False","False","True","45682","","Asian Art","1989","Hanging scroll","明  沈周  秋林閒釣圖  軸|Silent fisherman in an autumn wood","China","Ming dynasty (1368–1644)","","","","1198","Artist"," ","Shen Zhou","Chinese, 1427–1509"," ","Shen Zhou","Chinese","1427      ","1509      ","","http://vocab.getty.edu/page/ulan/500121310","https://www.wikidata.org/wiki/Q558863","dated 1475","1475","1475","Hanging scroll; ink and color on paper","Image: 60 x 24 3/4 in. (152.4 x 62.9 cm)
Overall with mounting: 107 x 32 1/8 in. (271.8 x 81.6 cm)
Overall with knobs: 107 x 35 1/4 in. (271.8 x 89.5 cm)","Bequest of John M. Crawford Jr., 1988","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45682","https://www.wikidata.org/wiki/Q78843126","","Metropolitan Museum of Art, New York, NY","Men|Trees|Autumn","http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300132410|http://vocab.getty.edu/page/aat/300133093","https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q10884|https://www.wikidata.org/wiki/Q1314","https://images.metmuseum.org/CRDImages/as/original/DP-13849-002.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP-13849-002.jpg","True","2025-09-07T16:21:11.719Z"
"1979.75.1","False","False","True","45683","","Asian Art","1979","Handscroll","明 沈周 溪山秋色圖 卷|明  沈周  溪山秋色圖  卷明  楷書溪山秋色圖  引首|Autumn Colors among Streams and Mountains","China","Ming dynasty (1368–1644)","","","","1198","Artist"," ","Shen Zhou","Chinese, 1427–1509"," ","Shen Zhou","Chinese","1427      ","1509      ","","http://vocab.getty.edu/page/ulan/500121310","https://www.wikidata.org/wiki/Q558863","ca. 1490–1500","1480","1510","Handscroll; ink on paper","Image: 8 1/8 in. x 21 ft. 1/4 in. (20.6 x 640.7 cm)
Overall with mounting: 10 1/4 in. x 36 ft. 4 1/4 in. (26 x 1108.1 cm)","Gift of Douglas Dillon, 1979","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45683","https://www.wikidata.org/wiki/Q78843061","","Metropolitan Museum of Art, New York, NY","Mountains|Landscapes","http://vocab.getty.edu/page/aat/300008795|http://vocab.getty.edu/page/aat/300132294","https://www.wikidata.org/wiki/Q8502|https://www.wikidata.org/wiki/Q191163","https://images.metmuseum.org/CRDImages/as/original/DP236590_CRD.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP236590_CRD.jpg","True","2025-09-07T16:21:14.136Z"
"1982.205","False","False","True","45685","","Asian Art","1982","Handscroll","","China","Ming dynasty (1368–1644)","","","","1198","Artist"," ","Shen Zhou","Chinese, 1427–1509"," ","Shen Zhou","Chinese","1427      ","1509      ","","http://vocab.getty.edu/page/ulan/500121310","https://www.wikidata.org/wiki/Q558863","","1427","1509","Handscroll; ink and color on paper","10 13/16 x 198 3/4 in. (27.5 x 504.8 cm)","Purchase, The Dillon Fund Gift, in memory of Phyllis E. Dillon, 1982","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45685","https://www.wikidata.org/wiki/Q78842991","","Metropolitan Museum of Art, New York, NY","Flowers","http://vocab.getty.edu/page/aat/300132399","https://www.wikidata.org/wiki/Q506","https://images.metmuseum.org/CRDImages/as/original/DP216136_CRD.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DP216136_CRD.jpg","True","2025-09-07T16:21:16.326Z"
"14.76.20","False","False","True","45686","","Asian Art","1914","Hanging scroll","","Japan","Edo period (1615–1868)","","","","1276","Artist","Attributed to","Soga Chokuan","Japanese, active ca. 1596–1615"," ","Soga Chokuan","Japanese","1596      ","1615      ","","http://vocab.getty.edu/page/ulan/500330298","https://www.wikidata.org/wiki/Q11515285","late 18th–early 19th century","1767","1833","Hanging scroll; ink and color on paper","Image: 44 3/4 in. × 18 in. (113.7 × 45.7 cm)
Overall with mounting: 82 3/8 × 24 in. (209.2 × 61 cm)
Overall with knobs: 82 3/8 × 26 3/8 × 1 1/8 in. (diam. of knobs) (209.2 × 67 × 2.9 cm)","Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45686","https://www.wikidata.org/wiki/Q78842924","","Metropolitan Museum of Art, New York, NY","Hawks","http://vocab.getty.edu/page/aat/300379800","https://www.wikidata.org/wiki/Q846664","https://images.metmuseum.org/CRDImages/as/original/LC-14_76_20_jps-005.jpg","https://images.metmuseum.org/CRDImages/as/web-large/LC-14_76_20_jps-005.jpg","True","2025-09-07T16:21:18.614Z"
"29.100.448, .449","False","False","True","45687","","Asian Art","1929","Hanging scroll","筆者不詳　竹林七賢図|Seven Sages of the Bamboo Grove","Japan","Edo period (1615–1868)","","","","","","","","","","","","","","","","","","1615","1868","Hanging scroll; ink and color on silk","Image: 24 3/8 in. × 35 in. (61.9 × 88.9 cm)
Overall with mounting: 60 × 42 in. (152.4 × 106.7 cm)
Overall with knobs: 60 × 45 in. (152.4 × 114.3 cm)","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45687","https://www.wikidata.org/wiki/Q78842820","","Metropolitan Museum of Art, New York, NY","Men","http://vocab.getty.edu/page/aat/300025928","https://www.wikidata.org/wiki/Q8441","https://images.metmuseum.org/CRDImages/as/original/LC-29_100_448-449_jps-005.jpg","https://images.metmuseum.org/CRDImages/as/web-large/LC-29_100_448-449_jps-005.jpg","True","2025-09-07T16:21:20.829Z"
"14.76.52","False","False","True","45689","","Asian Art","1914","Hanging scroll","八仙図|Eight Daoist Immortals Welcoming Jurōjin","Japan","Edo period (1615–1868)","","","","","","","","","","","","","","","","","17th century","1600","1699","Hanging scroll; ink and color on silk","Image: 55 1/4 in. × 31 in. (140.3 × 78.7 cm)
Overall with mounting: 93 1/2 × 36 1/4 in. (237.5 × 92.1 cm)
Overall with knobs: 93 1/2 × 39 1/2 in. (237.5 × 100.3 cm)","Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45689","https://www.wikidata.org/wiki/Q78842653","","Metropolitan Museum of Art, New York, NY","Cranes|Men|Daoism","http://vocab.getty.edu/page/aat/300254555|http://vocab.getty.edu/page/aat/300025928|http://vocab.getty.edu/page/aat/300143666","https://www.wikidata.org/wiki/Q25365|https://www.wikidata.org/wiki/Q8441|https://www.wikidata.org/wiki/Q9598","https://images.metmuseum.org/CRDImages/as/original/LC-14_76_52_002.jpg","https://images.metmuseum.org/CRDImages/as/web-large/LC-14_76_52_002.jpg","True","2025-09-07T16:21:23.083Z"
"14.76.53","False","False","True","45690","","Asian Art","1914","Hanging scroll","八仙図|Eight Daoist Immortals Welcoming Jurōjin","Japan","Edo period (1615–1868)","","","","","","","","","","","","","","","","","17th century","1600","1699","Hanging scroll; ink and color on silk","Image: 55 × 31 in. (139.7 × 78.7 cm)
Overall with mounting: 93 1/2 × 36 5/8 in. (237.5 × 93 cm)
Overall with knobs: 93 1/2 × 39 5/8 in. (237.5 × 100.6 cm)","Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45690","https://www.wikidata.org/wiki/Q78842574","","Metropolitan Museum of Art, New York, NY","Daoism|Men","http://vocab.getty.edu/page/aat/300143666|http://vocab.getty.edu/page/aat/300025928","https://www.wikidata.org/wiki/Q9598|https://www.wikidata.org/wiki/Q8441","https://images.metmuseum.org/CRDImages/as/original/LC-14_76_53_002.jpg","https://images.metmuseum.org/CRDImages/as/web-large/LC-14_76_53_002.jpg","True","2025-09-07T16:21:25.296Z"
"29.100.474","False","False","True","45691","","Asian Art","1929","Hanging scroll","","Japan","Edo period (1615–1868)","","","","","","","","","","","","","","","","","17th century","1600","1699","Hanging scroll; ink and color on paper","54 7/8 x 30 in. (139.4 x 78.4 cm)","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45691","https://www.wikidata.org/wiki/Q78842494","","Metropolitan Museum of Art, New York, NY","Peacocks","http://vocab.getty.edu/page/aat/300250082","https://www.wikidata.org/wiki/Q201251","https://images.metmuseum.org/CRDImages/as/original/29_100_474_O.JPG","https://images.metmuseum.org/CRDImages/as/web-large/29_100_474_O.JPG","True","2025-09-07T16:21:27.458Z"
"14.76.13","False","False","True","45692","","Asian Art","1914","Hanging scroll","山水図|River Landscape in Evening","Japan","Muromachi period (1392–1573) or Momoyama period (1573–1615)","","","","1172","Artist","Seal of","Kano Motonobu","Japanese, 1477–1559"," ","Kano Motonobu","Japanese","1477      ","1559      ","","http://vocab.getty.edu/page/ulan/500121002","https://www.wikidata.org/wiki/Q1078015","16th century","16","17","Hanging scroll; ink on paper","Image: 25 1/2 × 12 1/2 in. (64.8 × 31.8 cm)
Overall with mounting: 59 1/2 × 18 1/4 in. (151.1 × 46.4 cm)
Overall with knobs: 59 1/2. × 20 1/8 in. × 1 in. (diam. of knobs)  (151.1 × 51.1 × 2.5 cm)","Charles Stewart Smith Collection, Gift of Mrs. Charles Stewart Smith, Charles Stewart Smith Jr., and Howard Caswell Smith, in memory of Charles Stewart Smith, 1914","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45692","https://www.wikidata.org/wiki/Q78842413","","Metropolitan Museum of Art, New York, NY","Landscapes","http://vocab.getty.edu/page/aat/300132294","https://www.wikidata.org/wiki/Q191163","https://images.metmuseum.org/CRDImages/as/original/LC-14_76_13_jps-008.jpg","https://images.metmuseum.org/CRDImages/as/web-large/LC-14_76_13_jps-008.jpg","True","2025-09-07T16:21:29.608Z"
"57.157.1, .2","False","False","True","45693","","Asian Art","1957","Screens","伝狩野山楽筆　粟に小禽図屏風|Autumn Millet and Small Birds","Japan","Edo period (1615–1868)","","","","1198","Artist","Attributed to","Kano Sanraku","Japanese, 1559–1635"," ","Kano Sanraku","Japanese","1559      ","1635      ","","http://vocab.getty.edu/page/ulan/500121020","https://www.wikidata.org/wiki/Q3064625","","1559","1635","Pair of eight-panel foldingscreens; ink, color, and gold on gilt paper","Image (each screen): 33 1/2 x 134 1/2 in. (85.1 x 341.6 cm)","Purchase, Joseph Pulitzer Bequest, 1957","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45693","","","Metropolitan Museum of Art, New York, NY","Birds|Plants|Autumn","http://vocab.getty.edu/page/aat/300266506|http://vocab.getty.edu/page/aat/300132360|http://vocab.getty.edu/page/aat/300133093","https://www.wikidata.org/wiki/Q5113|https://www.wikidata.org/wiki/Q756|https://www.wikidata.org/wiki/Q1314","https://images.metmuseum.org/CRDImages/as/original/DT1589.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DT1589.jpg","True","2025-09-07T16:21:31.931Z"
"29.100.495a–f","False","False","True","45695","","Asian Art","1929","Screen","伝狩野永徳筆　唐美人唐子図屏風|Chinese Women and Children in a Palace Garden","Japan","Edo period (1615–1868)","","","","1278","Artist","Formerly attributed to","Kano Eitoku","Japanese, 1543–1590"," ","Kano Eitoku","Japanese","1543      ","1590      ","","http://vocab.getty.edu/page/ulan/500121009","https://www.wikidata.org/wiki/Q536696","17th century","1600","1699","Six-panel folding screen; ink, color, gold, and gold leaf on paper
","65 1/4 x 146 1/4 in. (165.8 x 371.5 cm)","H. O. Havemeyer Collection, Bequest of Mrs. H. O. Havemeyer, 1929","","","","","","","","","","","","Paintings","","http://www.metmuseum.org/art/collection/search/45695","","","Metropolitan Museum of Art, New York, NY","Boys|Girls|Women|Servants","http://vocab.getty.edu/page/aat/300247598|http://vocab.getty.edu/page/aat/300247581|http://vocab.getty.edu/page/aat/300025943|http://vocab.getty.edu/page/aat/300025874","https://www.wikidata.org/wiki/Q3010|https://www.wikidata.org/wiki/Q3031|https://www.wikidata.org/wiki/Q467|https://www.wikidata.org/wiki/Q54128","https://images.metmuseum.org/CRDImages/as/original/DT1598.jpg","https://images.metmuseum.org/CRDImages/as/web-large/DT1598.jpg","True","2025-09-07T16:21:34.927Z"
